游戏名,类型,开发商,发行商,价格,平台,性质,是否支持中文,历史在线峰值
Rampage VR,"动作,虚拟现实,免费",Sticky Studios,Warner Bros.,免费开玩,PC,单人,是,31
Meridian 59,"大型多人在线,角色扮演,免费,独立,奇幻,动作角色扮演,经典,大型多人在线角色扮演,玩家对战","Archetype Interactive,Andrew and Christopher Kirmse","The 3DO Company,Near Death Studios",免费,PC,大型多人在线,否,31
柜台大作战：武士版VR,"模拟,动作,休闲,独立,虚拟现实","Tricol Co., Ltd.","Tricol Co., Ltd.",36,PC,单人,否,31
Loot Hound,"休闲,策略,独立,模拟,纵轴,探索,二维,无声主角,寻宝",Rhizome Games™,Rhizome Games™,15,PC,单人,否,31
oVRshot,"动作,独立,虚拟现实,第一人称视角,第一人称射击,竞技场射击,射击,抢先体验,多人,策略",Window Licker Games,Window Licker Games,免费游玩,PC,多人,是,31
灵魂枯萎,"独立,角色扮演,动作,轻度 Rogue,迷宫探索,纵轴,程序生成,黑暗奇幻,重玩价值,生存,类Rogue,困难,动作角色扮演,黑暗,动作类 Rogue,选择取向,类魂系列,单人,二维",My Next Games,Movie Games S.A.,Soulblight Demo,PC,单人,否,31
命令：北方地狱,"策略,模拟,战争游戏,现代,单人,即时含暂停,重玩价值,战术,海军,冷战",WarfareSims,Slitherine Ltd.,,PC,单人,否,31
AGP::Epica,"角色扮演,动作,独立,模拟,抢先体验,血腥,暴力,战术,战术角色扮演",AGP::Studios,AGP::Studios,70,PC,单人,否,31
Forsaken Remastered,"动作,冒险,暴力,六自由度,经典,第一人称射击,怀旧","Nightdive Studios,Probe Entertainment,Iguana Entertainment",Nightdive Studios,70,PC,单人,否,31
虚拟入侵,"模拟,策略,冒险,黑客",i273 LLC,i273 LLC,15,PC,单人,否,31
Daedalus - No Escape,"动作,独立,垂直卷轴射击,多人,纵轴,竞技场射击,射击",Patrice Meneguzzi,Patrice Meneguzzi,11,PC,多人,否,31
水晶野餐,"独立,动作,角色扮演,像素图形,短片,怀旧,好评原声音轨,二维,动作角色扮演,控制器,单人,卡通化,欢乐,彩色,可爱,小游戏",Nooskewl,Nooskewl,15,PC,单人,否,31
猎人,"动作,第一人称射击,科幻,第一人称视角,单人,赛博朋克,多人,经典,射击,大师级,未来,子弹时间,氛围,火星,复古",Cauldron,THQ Nordic,21,PC,单人,否,31
Takelings House Party,"休闲,独立,抢先体验,虚拟现实,多人,合作,4人本地,小游戏,本地多人,本地合作,彩色,非对称 VR",DimnHouse,DimnHouse,70,PC,多人,否,31
阿拉蓝美斯：塔防版,"策略,独立,塔防,剧情丰富",Matt Gadient,Matt Gadient,22,PC,单人,否,31
Rampage VR,"动作,虚拟现实,免费",Sticky Studios,Warner Bros.,免费开玩,PC,单人,是,31
恐龙蛋,"休闲,解谜,恐龙","PopCap Games, Inc.","PopCap Games, Inc.",21,PC,单人,否,31
The Battle of Sol,"模拟,动作,独立,太空,太空模拟,科幻","Bit Planet Games, LLC","Bit Planet Games, LLC",36,PC,单人,否,31
DwarfCorp,"殖民模拟,模拟,策略,独立,基地建设",Completely Fair Games LLC,Completely Fair Games LLC,54,PC,单人,否,31
Miscreation: Evolve Your Creature!,"冒险,独立,二维,平台游戏,横向滚屏,可爱,单人,卡通化",Chronicle Ltd,Chronicle Ltd,37,PC,单人,否,31
Sol705,"免费,冒险,独立,休闲,指向 &amp; 点击",Land Patricio,Land Patricio,免费开玩,PC,单人,否,31
Dragon Awaken,"大型多人在线,免费,角色扮演,策略",Game Hollywood,Global Genom Corporate,免费开玩,PC,大型多人在线,否,31
The Last Weekend,"裸露,免费,色情内容,独立,冒险,休闲,视觉小说,恐怖",KEXBOY,KEXBOY,免费开玩,PC,单人,是,31
贝辛斯托克,"动作,独立,冒险,动作类 Rogue,轻度 Rogue,生存,潜行,单人,制作,生存恐怖,重玩价值,僵尸,困难,好评原声音轨,类Rogue",Puppygames,Puppygames,70,PC,单人,否,31
宇宙快车,"独立,解谜,火车,困难,休闲,可爱,单人,极简主义,太空,策略,阖家,抽象,仅鼠标,触控,放松,外星人,超现实,氛围,卡通化,风格化","Cosmic Engineers,Alan Hazelden,Benjamin Davis,Tyu",Draknek,36,PC,单人,否,31
Shmadow,"独立,动作,弹幕射击,双摇杆射击,清版射击,合作,好评原声音轨,射击,困难,4人本地,本地合作,二维",Extrokold Games,Extrokold Games,11,PC,合作,是,31
德古拉：复活,"冒险,休闲,指向 &amp; 点击,吸血鬼,恐怖,解谜,经典,氛围",Microids,Microids,21,PC,单人,否,31
Mini Thief,"策略,独立,休闲,潜行,多人,犯罪,像素图形,合作,困难,欢乐,阖家,喜剧,沙盒,怀旧,模拟,经典,氛围,轻度 Rogue,重玩价值,好评原声音轨","Stranga,Tommah",GrabTheGames,10,PC,多人,是,31
High School Simulator 2018,"模拟,血腥,暴力,色情内容,动漫,免费",KUMA GAMES,KUMA GAMES,免费,PC,单人,是,31
Duck Season PC,"恐怖,独立,休闲,氛围,心理恐怖,第一人称视角,单人,射击,第一人称射击,心理,虚拟现实",Stress Level Zero,Stress Level Zero,37,PC,单人,否,31
最后的47小时,"冒险,动漫,视觉小说",Lingtan Studio,Lingtan Studio,11,PC,单人,是,31
Natural - Beyond Nature -,"独立,休闲,冒险,视觉小说,动漫,单人,多结局,灵异,互动小说,剧情丰富,非线性,自选历险体验,重玩价值,续作,悬疑,剧情,选择取向,氛围,奇幻",Zeiva Inc,Zeiva Inc,36,PC,单人,否,31
没猫病制作人,"休闲,模拟,策略,角色扮演,冒险,独立,视觉小说",橙光游戏,橙光游戏,11,PC,单人,是,31
IHF 手球挑战赛14,体育,Neutron Games GmbH,"Bigben Interactive,Plug In Digital",50,PC,单人,否,31
The Viceroy,"策略,模拟,独立",Goatee Games,Goatee Games,68,PC,单人,否,31
寻叶之旅,"冒险,独立,解谜,指向 &amp; 点击",ZAR 21,Daedalic Entertainment,31,PC,单人,是,31
Nancy Drew: The Silent Spy,"冒险,剧情丰富,好评原声音轨,经典,仅鼠标,欢乐,伪3D,指向 &amp; 点击,解谜,剧情,推理,女性主角,休闲,隐藏物体,氛围,探索,非主流经典,二维,小说改编,90 年代",HeR Interactive,HeR Interactive,70,PC,单人,否,31
灵魂枯萎,"独立,角色扮演,动作,轻度 Rogue,迷宫探索,纵轴,程序生成,黑暗奇幻,重玩价值,生存,类Rogue,困难,动作角色扮演,黑暗,动作类 Rogue,选择取向,类魂系列,单人,二维",My Next Games,Movie Games S.A.,Soulblight Demo,PC,单人,否,31
Crappy Tube,"动作,暴力,冒险,第一人称射击,第一人称视角,单人,血腥,生存恐怖,氛围,末日,恐怖,心理恐怖,生存,迷幻,僵尸",KY,StarK Software,22,PC,单人,否,31
印第安纳琼斯与恶魔机器,"冒险,动作,经典",LucasArts,"Lucasfilm,Disney",26,PC,单人,否,31
铸时匠,"冒险,独立,角色扮演,解谜,剧情丰富,平台解谜,时空操控",Wild Kid Games,indienova,40,PC,单人,是,31
Aztez,"动作,独立,策略,清版动作,角色动作,2D 格斗",Team Colorblind,Team Colorblind,68,PC,单人,否,31
SourVR Video Player,"实用工具,虚拟现实,视频制作,360 视频","River Twice Co., Ltd.","River Twice Co., Ltd.",免费,PC,其他,是,31
一箭成名,"休闲,动作,大型多人在线,独立,模拟,虚拟现实",Chesstar studios,Chesstar studios,Airranger Trial Version,PC,大型多人在线,是,31
Rocket Wars,"动作,独立,本地多人,好评原声音轨",Archon Interactive,Rooftop Panda,31,PC,本地多人,否,31
POLYGOD,"策略,动作,独立,第一人称射击,程序生成,本地合作,困难,在线合作,永久死亡,极简主义,抢先体验,分屏,第一人称视角,快节奏,多人,制作,本地多人,重玩价值,类Rogue,控制器",Krafted Games,Krafted Games,,PC,本地合作,否,31
#WarGames,"独立,冒险,全动态影像,黑客",Eko,Eko,15,PC,单人,否,31
Wenjia,"独立,氛围,二维,冒险,平台解谜,平台游戏,类银河战士恶魔城,解谜,探索,怀旧,困难,奇幻,休闲,动作,横向滚屏,心理恐怖,剧情丰富,角色扮演,伪3D,阖家",Luoriver studio-洛神游戏工作室,WhiteLakeStudio,38,PC,单人,是,31
Rockfest,免费,Independent Arts,Headup Games,,PC,单人,否,31
Takelings House Party,"休闲,独立,抢先体验,虚拟现实,多人,合作,4人本地,小游戏,本地多人,本地合作,彩色,非对称 VR",DimnHouse,DimnHouse,70,PC,多人,否,31
坏机器人,"独立,动作,平台游戏,射击,像素图形,类银河战士恶魔城,横向滚屏,二维",Point Five Projects,Digital Tribe,22,PC,单人,否,31
过量：地狱之旅,"动作类 Rogue,独立,动作,冒险,垂直卷轴射击,轻度 Rogue,纵轴,竞技场射击,类Rogue",Lazy Games Studio Ltd,Lazy Games Studio Ltd,28,PC,单人,否,31
#WarGames,"独立,冒险,全动态影像,黑客",Eko,Eko,15,PC,单人,否,31
Rockfest,免费,Independent Arts,Headup Games,,PC,单人,否,31
Wenjia,"独立,氛围,二维,冒险,平台解谜,平台游戏,类银河战士恶魔城,解谜,探索,怀旧,困难,奇幻,休闲,动作,横向滚屏,心理恐怖,剧情丰富,角色扮演,伪3D,阖家",Luoriver studio-洛神游戏工作室,WhiteLakeStudio,38,PC,单人,是,31
坏机器人,"独立,动作,平台游戏,射击,像素图形,类银河战士恶魔城,横向滚屏,二维",Point Five Projects,Digital Tribe,22,PC,单人,否,31
恐龙蛋,"休闲,解谜,恐龙","PopCap Games, Inc.","PopCap Games, Inc.",21,PC,单人,否,31
Crappy Tube,"动作,暴力,冒险,第一人称射击,第一人称视角,单人,血腥,生存恐怖,氛围,末日,恐怖,心理恐怖,生存,迷幻,僵尸",KY,StarK Software,22,PC,单人,否,31
World of Castles,"策略,独立,抢先体验,中世纪,建造,沙盒",Hammer Games,Hammer Games,88,PC,单人,否,31
铸时匠,"冒险,独立,角色扮演,解谜,剧情丰富,平台解谜,时空操控",Wild Kid Games,indienova,40,PC,单人,是,31
Castles of Burgundy,"策略,休闲,独立,桌游",DIGIDICED,DIGIDICED,50,PC,单人,是,31
Cannonfire Concerto,"独立,冒险,角色扮演,自选历险体验,文字为基础,互动小说",Choice of Games,Choice of Games,22,PC,单人,否,31
Dies irae ~Interview with Kaziklu Bey~,"冒险,暴力,色情内容,视觉小说,动漫",light,"views Co., Ltd",70,PC,单人,否,31
灵魂枯萎,"独立,角色扮演,动作,轻度 Rogue,迷宫探索,纵轴,程序生成,黑暗奇幻,重玩价值,生存,类Rogue,困难,动作角色扮演,黑暗,动作类 Rogue,选择取向,类魂系列,单人,二维",My Next Games,Movie Games S.A.,Soulblight Demo,PC,单人,否,31
Wildlife Park 2 - Horses,"模拟,策略,独立,休闲,马匹,拟真,开放世界,建造,冒险,氛围,重玩价值,可爱,资源管理,阖家,女性主角,经济,管理,沙盒,生存恐怖",b-alive gmbh,b-alive gmbh,68,PC,单人,否,31
神秘岛4：启示,"冒险,休闲,解谜,指向 &amp; 点击,氛围,第一人称视角,探索",Ubisoft Montreal,Cyan Worlds,50,PC,单人,否,31
Atma,"免费,动作,独立,休闲,冒险,像素图形,多人",Team Atma,Rubika Supinfogame,免费,PC,多人,否,31
奥拉：时代的命运,"冒险,指向 &amp; 点击,解谜,单人",Streko Graphics,THQ Nordic,21,PC,单人,否,31
Takelings House Party,"休闲,独立,抢先体验,虚拟现实,多人,合作,4人本地,小游戏,本地多人,本地合作,彩色,非对称 VR",DimnHouse,DimnHouse,70,PC,多人,否,31
灰烬之棺,"角色扮演,冒险,动漫,恐怖,惊悚,女性主角,独立,RPG制作大师,休闲,解谜","Ladomu,Angels Blue Digital Entertainment,DigitalEZ",DigitalEZ,25,PC,单人,是,31
Goblins of Elderstone,"策略,独立,模拟,抢先体验,城市营造",Lost Goblin,Lost Goblin,70,PC,单人,否,31
Crossroad Mysteries: The Broken Deal,"休闲,冒险,独立,隐藏物体,解谜,女性主角,氛围,大师级,推理调查,指向 &amp; 点击,探索,恐怖,历史,困难,推理",N-Tri Studio,N-Tri Studio,37,PC,单人,否,31
颜料宝贝,"休闲,冒险,动作,独立,3D 平台,好评原声音轨,平台游戏,单人,彩色","Blue Tongue Entertainment,Blitworks",THQ Nordic,69,PC,单人,是,31
Lock's Quest,"策略,独立,角色扮演,塔防,像素图形,等角,动漫,二维,经典,单人,奇幻,冒险,阖家,可爱,休闲,动作",Digital Continue,HandyGames,55,PC,单人,否,31
Classic Sudoku,"休闲,独立,策略,解谜",Studio Goya,Studio Goya,22,PC,单人,否,31
Watchmen: The End Is Nigh Part 2,"动作,超級英雄,清版动作,第三人称视角",Deadline Games,Warner Bros. Interactive Entertainment,21,PC,单人,否,31
失落领地2：四骑士,"冒险,休闲,隐藏物体,指向 &amp; 点击,女性主角",FIVE-BN GAMES,FIVE-BN GAMES,28,PC,单人,是,31
辐射防御,"策略,独立,塔防",Hexage,Hexage,22,PC,单人,否,31
Fracture the Flag,"独立,策略,多人,即时战略,抢先体验",One Wheel Studio,One Wheel Studio,21,PC,多人,否,31
Final Approach,"虚拟现实,休闲,策略,独立,模拟,动作",Phaser Lock Interactive,Phaser Lock Interactive,48,PC,单人,否,31
Hunt For Gods,"策略,动作,免费,抢先体验,好评原声音轨,角色扮演,虚拟现实,生存,多人",StarworkGC,StarworkGC,免费开玩,PC,多人,否,31
鲍勃的飞船,"独立,冒险,解谜,物理",Ludosity,Ludosity,22,PC,单人,否,31
Deserving Life,"免费,恐怖,虚拟现实","Lukas Paul, Gabriel Mittermair",Deserving Life,免费,PC,单人,否,31
Lobster Empire,"独立,模拟,管理,像素图形",Maulidan Games,Maulidan Games,37,PC,单人,否,31
骰子命运,"独立,策略,休闲,桌游,回合制,卡牌游戏,回合战略,交易卡牌,魔法,奇幻,抢先体验,喜剧,欢乐,角色扮演,谐仿,网红",Fakedice,JnK,6,PC,单人,否,31
Bouncing Duck Simulator,"休闲,动作,独立,模拟",Damien Sueur,Damien Sueur,21,PC,单人,否,31
Tower 3D,模拟,FeelThere,Dovetail Games,,PC,单人,否,31
The Interactive Adventures of Dog Mendonça and Pizzaboy,"冒险,指向 &amp; 点击",OKAM Studio,Ravenscourt,48,PC,单人,否,31
魔法收集,"冒险,动作,动漫,解谜,多人,可爱,本地多人,独立,视觉小说",Tazigen Clock,Fruitbat Factory,28,PC,多人,否,31
The Little Acre,"彩色,奇幻,记叙,二维,冒险,等角,隐藏物体,指向 &amp; 点击,独立,单人,手绘,阖家,可爱,困难,氛围,欢乐,小游戏,女性主角,伪3D,极简主义",Pewter Games Studios,Curve Digital,42,PC,单人,是,31
Orbiz,"独立,4人本地,本地合作,动作,冒险,困难,血腥,休闲,80 年代,轻度 Rogue,抢先体验,永久死亡",Anoman Studio,Anoman Studio,48,PC,本地合作,是,30
Puzzle With Your Friends,"休闲,独立,解谜,在线合作,阖家","SkyCat Games,bumblebee",SkyCat Games,7,PC,在线合作,是,30
Age of Rivals,"独立,策略,牌组构建,卡牌游戏,桌游,回合制,多人,竞技,本地多人,回合战略",Dark Inertia Studios,Roboto Games,35,PC,多人,否,30
Streets of Fury EX,"动作,独立,合作,清版动作,本地合作,4人本地,控制器,二维,多人,喜剧,街机,欢乐,2D 格斗,单人,合作战役,本地多人,横向滚屏,怀旧,好评原声音轨,唯美格斗",Guard Crush Games,Guard Crush Games,Try the demo,PC,合作,否,30
Orbiz,"独立,4人本地,本地合作,动作,冒险,困难,血腥,休闲,80 年代,轻度 Rogue,抢先体验,永久死亡",Anoman Studio,Anoman Studio,48,PC,本地合作,是,30
The Ruins: VR Escape the Room,"动作,冒险,独立,策略,虚拟现实",Blue Entropy Studios,Blue Entropy Studios,18,PC,单人,否,30
Tardy,"独立,冒险,像素图形,指向 &amp; 点击,科幻",One Wing Cicada,Drageus Games,28,PC,单人,否,30
Sixth Grade Detective,"角色扮演,独立,自选历险体验,文字为基础",Choice of Games,Choice of Games,18,PC,单人,否,30
Mosaic: Game of Gods,"休闲,解谜",New Bridge Games,New Bridge Games,Play demo,PC,单人,否,30
Dragonfang - Drahn's Mystery Dungeon,"免费,角色扮演,类Rogue,日系角色扮演,回合战略,动漫,不可思议迷宫,轻度 Rogue,回合制战术,独立,单人,回合制战斗,回合制,休闲,奇幻","Toydea,Degica",Degica,免费开玩,PC,单人,否,30
Starfighter: Infinity,"角色扮演,大型多人在线,独立,抢先体验,太空,虚拟现实",Ben Olding Games,Ben Olding Games,70,PC,大型多人在线,否,30
SCUOS,"独立,休闲,动作",Paleno Games,Paleno Games,6,PC,单人,是,30
Slightly Heroes VR,"动作,休闲,虚拟现实,第一人称射击,阖家,射击,多人,单人",Hatrabbit Entertainment,Hatrabbit Entertainment,,PC,多人,否,30
Balloon Popping Pigs,"独立,休闲,街机,像素图形,单人,重玩价值,竞分,合作,好评原声音轨,彩色,控制器","DrinkingNails, LLC","DrinkingNails, LLC",6,PC,单人,否,30
Antigraviator,"竞速,动作,独立,体育,未来,科幻",Cybernetic Walrus,Iceberg Interactive,70,PC,单人,是,30
MindSeize,"独立,动作,冒险,类银河战士恶魔城,二维,好评原声音轨",Kamina Dimension,Kamina Dimension,57,PC,单人,否,30
TRAUMA,"独立,冒险,休闲,指向 &amp; 点击,试验性,女性主角,抽象,解谜,第一人称视角,短片,剧情丰富,氛围",Krystian Majewski,Krystian Majewski,15,PC,单人,否,30
Human-powered spacecraft,"休闲,独立,轻游戏,单人,短片,像素图形,二维,太空,喜剧,可爱,欢乐,阖家,大师级,放松,唯美,怀旧,快节奏,好评原声音轨,策略,科幻",Shiv,Shiv,6,PC,单人,否,30
Hollowed,"独立,动作,冒险,女性主角,平台解谜,免费,横向滚屏,平台游戏",Project Polish Productions,Project Polish Productions,免费游玩,PC,单人,否,30
PAC-MAN MUSEUM,"街机,动作,经典,怀旧,本地多人,单人,大师级",BANDAI NAMCO Studio Inc.,BANDAI NAMCO Entertainment,125,PC,本地多人,否,30
The Chronicles of Nyanya,"角色扮演,冒险,独立,像素图形,日系角色扮演,RPG制作大师,喜剧,欢乐,猫,卡通,奇幻,单人",hamstercube,No Gravity Games,70,PC,单人,否,30
Mad Bullets,"动作,独立,休闲,轨道射击,西部,街机",isTom Games Kft.,isTom Games Kft.,15,PC,单人,否,30
ADventure Lib,"冒险,独立,指向 &amp; 点击,二维,短片,欢乐,可模组化,奇幻,单线剧情,谐仿,卡通化,控制器,剧情丰富",Fancy Fish Games,Fancy Fish Games,11,PC,单人,否,30
Shining Plume 2,"冒险,独立,休闲,角色扮演,策略,RPG制作大师",Warfare Studios,Warfare Studios,18,PC,单人,否,30
Magika Land of Fantasy,"抢先体验,独立,免费,冒险",Vimes Entertainment,Vimes Entertainment,免费开玩,PC,单人,否,30
Robinson: The Journey,"冒险,虚拟现实,恐龙",Crytek,Crytek,65,PC,单人,否,30
